timestamps,TP9,AF7,AF8,TP10,Right AUX
1759592797.748,-231.445,-37.109,-13.184,-1.953,0.000
1759592797.752,65.918,-31.738,-5.371,-19.043,0.000
1759592797.756,224.121,-29.297,-6.836,-16.602,0.000
1759592797.760,-84.961,-30.762,-10.254,-8.789,0.000
1759592797.764,-274.414,-28.809,-8.301,-10.742,0.000
1759592797.767,-47.852,-21.973,-9.766,-19.043,0.000
1759592797.771,231.934,-20.020,-14.648,-22.461,0.000
1759592797.775,6.348,-23.926,-10.742,-17.578,0.000
1759592797.779,-277.344,-23.926,-8.789,-16.113,0.000
1759592797.783,-138.184,-25.879,-19.043,-21.484,0.000
1759592797.787,196.777,-30.273,-23.926,-25.391,0.000
1759592797.791,105.469,-38.086,-25.879,-15.625,0.000
1759592797.795,-234.375,-37.109,-19.043,-8.789,0.000
1759592797.799,-217.285,-28.809,-12.695,-17.578,0.000
1759592797.803,115.234,-33.203,-16.602,-20.508,0.000
1759592797.807,174.316,-37.109,-15.137,-20.508,0.000
1759592797.810,-173.340,-35.156,-11.230,-22.461,0.000
1759592797.814,-264.160,-30.273,-11.719,-23.438,0.000
1759592797.818,31.738,-28.809,-14.160,-18.066,0.000
1759592797.822,232.910,-30.273,-19.531,-16.113,0.000
1759592797.826,-66.406,-35.156,-22.461,-13.672,0.000
1759592797.830,-276.367,-37.598,-25.879,-15.625,0.000
1759592797.834,-66.406,-38.574,-27.344,-15.137,0.000
1759592797.838,225.098,-38.574,-25.879,-6.836,0.000
1759592797.842,28.320,-37.109,-22.949,-20.996,0.000
1759592797.846,-272.949,-38.574,-21.973,-25.879,0.000
1759592797.849,-160.645,-37.109,-22.461,-18.066,0.000
1759592797.853,184.082,-38.574,-20.508,-12.207,0.000
1759592797.857,126.953,-35.645,-20.996,-8.301,0.000
1759592797.861,-209.961,-33.203,-20.508,-6.836,0.000
1759592797.865,-215.332,-32.227,-21.484,0.000,0.000
1759592797.869,112.793,-28.320,-17.090,-4.395,0.000
1759592797.873,216.309,-33.203,-20.508,-13.184,0.000
1759592797.877,-131.348,-35.156,-27.832,-18.066,0.000
1759592797.881,-258.789,-32.227,-32.227,-14.648,0.000
1759592797.885,15.625,-37.598,-30.273,-17.090,0.000
1759592797.889,247.070,-36.621,-22.461,-21.973,0.000
1759592797.892,-26.855,-33.691,-25.391,-18.066,0.000
1759592797.896,-264.648,-30.762,-29.785,-23.926,0.000
1759592797.900,-77.637,-28.809,-24.902,-30.762,0.000
1759592797.904,233.887,-27.344,-24.414,-33.203,0.000
1759592797.908,65.918,-24.902,-29.297,-24.902,0.000
1759592797.912,-252.930,-28.809,-29.785,-12.207,0.000
1759592797.916,-174.316,-33.691,-25.391,-17.090,0.000
1759592797.920,171.875,-30.762,-21.484,-26.367,0.000
1759592797.924,154.297,-34.180,-30.273,-27.832,0.000
1759592797.928,-211.426,-41.016,-40.039,-21.484,0.000
1759592797.932,-246.094,-39.062,-32.715,-25.879,0.000
1759592797.935,75.195,-39.551,-31.738,-32.227,0.000
1759592797.939,202.637,-45.410,-38.574,-23.438,0.000
1759592797.943,-119.141,-51.270,-36.133,-19.043,0.000
1759592797.947,-264.160,-48.828,-31.738,-18.555,0.000
1759592797.951,-18.066,-42.480,-34.668,-27.832,0.000
1759592797.955,231.934,-45.410,-38.086,-33.691,0.000
1759592797.959,-20.020,-50.781,-33.203,-27.832,0.000
1759592797.963,-281.250,-50.293,-34.668,-27.344,0.000
1759592797.967,-116.211,-44.922,-33.203,-30.762,0.000
1759592797.971,202.637,-44.434,-33.691,-35.156,0.000
1759592797.974,77.148,-49.316,-38.086,-28.320,0.000
1759592797.978,-253.418,-42.480,-35.645,-21.484,0.000
1759592797.982,-208.008,-42.969,-32.715,-25.391,0.000
1759592797.986,137.207,-41.992,-34.668,-24.902,0.000
1759592797.990,161.621,-37.109,-29.785,-23.926,0.000
1759592797.994,-190.918,-40.039,-26.855,-19.043,0.000
1759592797.998,-258.301,-40.527,-29.297,-14.648,0.000
1759592798.002,40.039,-40.039,-25.391,-19.043,0.000
1759592798.006,204.102,-38.574,-25.879,-33.203,0.000
1759592798.010,-106.445,-36.621,-24.902,-34.180,0.000
1759592798.014,-276.367,-36.621,-23.438,-11.719,0.000
1759592798.017,-40.527,-36.133,-25.879,-6.836,0.000
1759592798.021,229.492,-36.621,-22.461,-16.113,0.000
1759592798.025,0.977,-41.992,-20.508,-18.555,0.000
1759592798.029,-274.902,-48.828,-20.508,-14.648,0.000
1759592798.033,-127.441,-49.316,-21.484,-6.836,0.000
1759592798.037,205.078,-50.293,-22.949,-12.695,0.000
1759592798.041,104.980,-51.270,-26.367,-20.508,0.000
