timestamps,TP9,AF7,AF8,TP10,Right AUX
1759592827.420,-189.453,-52.246,-12.207,18.555,0.000
1759592827.424,-41.504,-54.688,-19.531,11.230,0.000
1759592827.428,191.406,-55.664,-19.531,8.789,0.000
1759592827.431,49.316,-53.711,-18.555,12.695,0.000
1759592827.435,-183.594,-48.340,-17.578,12.207,0.000
1759592827.439,-107.910,-45.410,-17.578,0.488,0.000
1759592827.443,141.113,-51.270,-24.902,-0.977,0.000
1759592827.447,114.746,-48.828,-28.320,-0.488,0.000
1759592827.451,-144.531,-45.898,-26.367,-4.883,0.000
1759592827.455,-161.621,-44.922,-27.832,-2.441,0.000
1759592827.459,87.402,-39.062,-23.438,5.371,0.000
1759592827.463,175.781,-37.598,-13.184,3.906,0.000
1759592827.467,-78.613,-40.039,-13.672,0.000,0.000
1759592827.471,-183.594,-40.527,-21.484,3.418,0.000
1759592827.474,7.812,-44.434,-20.996,1.465,0.000
1759592827.478,191.406,-42.480,-15.625,-0.977,0.000
1759592827.482,-1.953,-38.086,-15.625,0.000,0.000
1759592827.486,-196.777,-40.039,-16.113,-5.859,0.000
1759592827.490,-64.453,-40.039,-18.066,-12.695,0.000
1759592827.494,170.898,-46.875,-21.484,-14.160,0.000
1759592827.498,52.246,-52.246,-27.832,-16.602,0.000
1759592827.502,-183.105,-43.457,-25.879,-19.531,0.000
1759592827.506,-137.695,-42.480,-22.461,-17.090,0.000
1759592827.510,104.980,-42.969,-21.484,-21.973,0.000
1759592827.514,105.957,-44.922,-23.926,-29.785,0.000
1759592827.517,-154.785,-49.316,-31.738,-25.879,0.000
1759592827.521,-189.941,-55.664,-34.668,-22.949,0.000
1759592827.525,40.039,-58.105,-34.180,-23.926,0.000
1759592827.529,153.320,-51.270,-35.645,-25.879,0.000
1759592827.533,-89.355,-50.781,-34.668,-27.832,0.000
1759592827.537,-212.891,-51.270,-29.785,-26.367,0.000
1759592827.541,-24.902,-46.875,-32.227,-27.344,0.000
1759592827.545,158.691,-44.434,-39.062,-22.461,0.000
1759592827.549,-17.090,-43.457,-40.039,-20.996,0.000
1759592827.553,-200.195,-39.551,-28.320,-19.043,0.000
1759592827.556,-93.262,-39.551,-23.438,-22.949,0.000
1759592827.560,138.184,-42.480,-31.250,-21.484,0.000
1759592827.564,53.711,-39.551,-30.762,-16.113,0.000
1759592827.568,-191.895,-37.598,-20.020,-21.973,0.000
1759592827.572,-159.668,-44.922,-21.973,-27.344,0.000
1759592827.576,93.262,-42.480,-30.762,-26.855,0.000
1759592827.580,127.930,-42.480,-28.809,-21.973,0.000
1759592827.584,-127.441,-44.434,-22.461,-21.484,0.000
1759592827.588,-187.500,-29.785,-23.438,-22.949,0.000
1759592827.592,30.273,-24.902,-28.809,-22.461,0.000
1759592827.596,168.457,-33.691,-30.273,-17.090,0.000
1759592827.599,-49.805,-37.109,-26.855,-15.137,0.000
1759592827.603,-203.613,-39.551,-31.250,-24.902,0.000
1759592827.607,-46.387,-48.340,-44.922,-24.414,0.000
1759592827.611,173.828,-47.363,-37.598,-19.531,0.000
1759592827.615,19.531,-38.574,-28.809,-20.508,0.000
1759592827.619,-194.824,-37.109,-33.691,-20.020,0.000
1759592827.623,-103.516,-34.180,-30.273,-21.484,0.000
1759592827.627,141.113,-30.762,-21.973,-15.625,0.000
1759592827.631,95.215,-41.992,-17.090,-3.418,0.000
1759592827.635,-158.203,-48.340,-26.367,-2.930,0.000
1759592827.639,-169.922,-34.180,-38.574,-21.484,0.000
1759592827.642,68.848,-29.297,-38.574,-31.250,0.000
1759592827.646,118.164,-33.203,-38.086,-40.527,0.000
1759592827.650,-145.508,-36.621,-42.480,-42.969,0.000
1759592827.654,-213.867,-38.574,-40.527,-33.691,0.000
1759592827.658,-0.488,-41.504,-33.203,-33.203,0.000
1759592827.662,157.227,-47.852,-36.621,-26.855,0.000
1759592827.666,-63.477,-45.410,-41.016,-20.996,0.000
1759592827.670,-210.449,-42.480,-37.109,-20.508,0.000
1759592827.674,-38.086,-45.410,-32.715,-17.090,0.000
1759592827.678,161.133,-46.875,-36.621,-12.207,0.000
1759592827.681,29.297,-47.363,-34.668,-13.672,0.000
